0.607477 0.331744 -1.89385
0.608116 0.330532 -1.89459
0.608756 0.32932 -1.89532
0.609395 0.328108 -1.89605
0.610035 0.326895 -1.89678
0.610674 0.325683 -1.8975
0.611313 0.32447 -1.89822
0.611952 0.323257 -1.89893
0.612591 0.322044 -1.89964
0.613229 0.320831 -1.90034
0.613868 0.319617 -1.90105
0.614506 0.318404 -1.90174
0.615144 0.31719 -1.90244
0.615782 0.315976 -1.90313
0.61642 0.314762 -1.90381
0.617057 0.313547 -1.90449
0.617695 0.312333 -1.90517
0.618332 0.311118 -1.90585
0.61897 0.309904 -1.90652
0.619607 0.308689 -1.90718
0.620244 0.307474 -1.90784
0.620881 0.306259 -1.9085
0.621517 0.305043 -1.90916
0.622154 0.303828 -1.90981
0.62279 0.302612 -1.91045
0.623427 0.301396 -1.91109
0.624063 0.30018 -1.91173
0.624699 0.298964 -1.91237
0.625335 0.297748 -1.913
0.625971 0.296531 -1.91362
0.626606 0.295315 -1.91425
0.627242 0.294098 -1.91487
0.627877 0.292881 -1.91548
0.628512 0.291664 -1.91609
0.629147 0.290447 -1.9167
0.629782 0.28923 -1.9173
0.630417 0.288012 -1.9179
0.631052 0.286795 -1.9185
0.631687 0.285577 -1.91909
0.632321 0.284359 -1.91967
0.632956 0.283141 -1.92026
0.63359 0.281923 -1.92084
0.634224 0.280705 -1.92141
0.634858 0.279486 -1.92199
0.635492 0.278268 -1.92255
0.636126 0.277049 -1.92312
0.636759 0.275831 -1.92368
0.637393 0.274612 -1.92423
0.638026 0.273393 -1.92479
0.638659 0.272173 -1.92533
0.639293 0.270954 -1.92588
0.639926 0.269735 -1.92642
0.640559 0.268515 -1.92696
